ID;Name;Rarity;Top Shelf Courses
k_red_taxi;Red Taxi;HighEnd;GBA Sunset Wilds R/T, Los Angeles Laps 2, Los Angeles Laps R/T, N64 Kalimari Desert, N64 Kalimari Desert 2, N64 Kalimari Desert 2R (Lvl 6), N64 Kalimari Desert T (Lvl 3), N64 Koopa Troopa Beach T, N64 Royal Raceway (Lvl 8), N64 Royal Raceway R (Lvl 6), N64 Royal Raceway T, Singapore Speedway R/T, SNES Choco Island 1, SNES Choco Island 1T, SNES Koopa Troopa Beach 2, SNES Koopa Troopa Beach 2T (Lvl 3), Tokyo Blur 4, Tokyo Blur 4R
k_red_turbo_birdo;Red Turbo Birdo;Super;3DS Daisy Hills R/T, 3DS Rosalina's Ice World, Berlin Byways 3R, DS Mario Circuit, DS Peach Gardens (Lvl 6), GBA Cheep-Cheep Island R/T, GBA Peach Circuit, GBA Yoshi Desert, GCN Baby Park R/T, GCN Mushroom Bridge R, Madrid Drive 2R, Madrid Drive 3R, N64 Kalimari Desert R, N64 Mario Raceway, N64 Royal Raceway R/T, New York Minute, New York Minute 2R, Paris Promenade 3R/T, RMX Choco Island 1, RMX Vanilla Lake 2R, Rome Avanti 2, Singapore Speedway R/T, SNES Donut Plains 3 (Lvl 3), SNES Donut Plains 3R/T, SNES Koopa Troopa Beach 2R, SNES Mario Circuit 2T, SNES Mario Circuit 3, Wii Dry Dry Ruins
k_red_turbo_yoshi;Red Turbo Yoshi;Super;3DS Daisy Hills R/T, GCN Yoshi Circuit (Lvl 6), GCN Yoshi Circuit T, N64 Frappe Snowland R, N64 Koopa Troopa Beach R/T, RMX Mario Circuit 1, SNES Mario Circuit 2, SNES Mario Circuit 3R/T (Lvl 3), Tokyo Blur 2T
k_red_vampire_flyer;Red Vampire Flyer;HighEnd;3DS Bowser's Castle R, 3DS Shy Guy Bazaar R, Berlin Byways R, DS Airship Fortress R/T (Lvl 6), DS Luigi's Mansion R/T (Lvl 3), DS Twilight House, GBA Boo Lake R, GBA Boo Lake R/T (Lvl 8), GBA Bowser's Castle 2T, GBA Bowser's Castle 3R/T, GBA Lakeside Park R, GBA Riverside Park, GBA Sunset Wilds T, GCN DK Mountain, GCN DK Mountain T, London Loop, London Loop 2R, Madrid Drive 3R, N64 Frappe Snowland R/T, New York Minute 4R/T, RMX Bowser's Castle 1T, RMX Choco Island 1R, RMX Ghost Valley 1R/T, Rome Avanti 3R/T, Singapore Speedway 2R, Singapore Speedway R/T, SNES Ghost Valley 1 (Lvl 3), SNES Ghost Valley 2, SNES Ghost Valley 2R/T, SNES Ghost Valley 2T (Lvl 6), Vancouver Velocity 2T, Vancouver Velocity 3T, Wii Dry Dry Ruins R
k_ribbon_rider;Ribbon Rider;HighEnd;3DS Mario Circuit (Lvl 3), 3DS Piranha Plant Slide R/T, 3DS Rainbow Road R, 3DS Shy Guy Bazaar T, Berlin Byways 2R, DS DK Pass (Lvl 6), DS DK Pass R/T (Lvl 3), DS Waluigi Pinball R/T, London Loop, London Loop 2, London Loop R/T, Merry Mountain R, N64 Choco Mountain, N64 Choco Mountain T (Lvl 6), N64 Frappe Snowland R/T (Lvl 8), N64 Koopa Troopa Beach R, RMX Rainbow Road 2, RMX Vanilla Lake 1, Tokyo Blur 3T, Vancouver Velocity R/T, Wii DK Summit R/T
k_roaring_racer;Roaring Racer;HighEnd;3DS Bowser's Castle, 3DS Bowser's Castle T, 3DS Neo Bowser City R (Lvl 3), 3DS Rock Rock Mountain R, 3DS Rock Rock Mountain T, 3DS Rosalina's Ice World R/T, 3DS Wario Shipyard R, Athens Dash 2, Athens Dash R, Athens Dash T, DS Luigi's Mansion, DS Luigi's Mansion T (Lvl 8), DS Mario Circuit R/T, DS Shroom Ridge T, GBA Bowser's Castle 1R/T, GBA Cheep-Cheep Island, GBA Sunset Wilds (Lvl 6), GCN Dino Dino Jungle (Lvl 3), Los Angeles Laps 2, N64 Choco Mountain, N64 Yoshi Valley T, Ninja Hideaway R/T, Ninja Hideaway T, Piranha Plant Cove 2R, Rome Avanti, Singapore Speedway (Lvl 6), Singapore Speedway 2R/T, Singapore Speedway 3, Singapore Speedway 3T, Singapore Speedway R, Singapore Speedway T, Wii Coconut Mall T, Wii Koopa Cape T, Wii Mushroom Gorge
k_rose_queen;Rose Queen;HighEnd;3DS Mario Circuit R, 3DS Mario Circuit T (Lvl 3), 3DS Rainbow Road T, 3DS Shy Guy Bazaar, 3DS Shy Guy Bazaar R, 3DS Toad Circuit R/T, Bangkok Rush, DS Airship Fortress, DS Airship Fortress R, DS Waluigi Pinball R, N64 Luigi Raceway T, N64 Royal Raceway R, New York Minute B, RMX Rainbow Road 1 (Lvl 6), RMX Rainbow Road 1T, SNES Choco Island 1R/T (Lvl 8), SNES Mario Circuit 1R/T, SNES Mario Circuit 1T (Lvl 3), SNES Mario Circuit 3R/T, SNES Rainbow Road R, SNES Vanilla Lake 1R, SNES Vanilla Lake 1T (Lvl 6)
k_rose_taxi;Rose Taxi;HighEnd;3DS Daisy Hills R (Lvl 6), 3DS Daisy Hills R/T, 3DS Rainbow Road T, Amsterdam Drift 3, DS Airship Fortress R/T, DS Peach Gardens R/T, GCN Yoshi Circuit (Lvl 3), GCN Yoshi Circuit R, Los Angeles Laps 2, Los Angeles Laps 3, Merry Mountain R, N64 Choco Mountain (Lvl 3), N64 Choco Mountain R/T, N64 Luigi Raceway T, New York Minute B, Ninja Hideaway, RMX Choco Island 2 (Lvl 8), RMX Choco Island 2R, RMX Choco Island 2T, RMX Rainbow Road 1, RMX Rainbow Road 2, RMX Vanilla Lake 1T, Singapore Speedway, SNES Choco Island 1R/T, SNES Donut Plains 2, SNES Donut Plains 2T, SNES Rainbow Road R/T (Lvl 6), Sydney Sprint 2R, Sydney Sprint R/T, Sydney Sprint T, Tokyo Blur 4R/T, Wii DK Summit T, Wii Koopa Cape, Wii Koopa Cape R
k_royale;Royale;Super;3DS Mario Circuit R, 3DS Rainbow Road R/T (Lvl 3), SNES Choco Island 2, SNES Donut Plains 1T (Lvl 6), SNES Rainbow Road T
k_sakura_hop_rod;Sakura Hop Rod;HighEnd;3DS Bowser's Castle R/T, 3DS Cheep Cheep Lagoon R/T, 3DS Shy Guy Bazaar R, 3DS Wario Shipyard R/T, Amsterdam Drift, Amsterdam Drift 2, Athens Dash 3, Bangkok Rush 2T, Bangkok Rush R, DS Mario Circuit R, DS Mario Circuit T, GBA Bowser's Castle 1, GBA Sky Garden T, GBA Snow Land R, GBA Sunset Wilds R, GBA Sunset Wilds R/T, GCN Daisy Cruiser R/T, N64 Yoshi Valley R, Ninja Hideaway, Ninja Hideaway R (Lvl 6), Ninja Hideaway R/T (Lvl 8), Ninja Hideaway T (Lvl 3), Piranha Plant Cove 2R/T, Piranha Plant Cove 3R/T, RMX Mario Circuit 1T, RMX Rainbow Road 1R, RMX Vanilla Lake 1R/T, Sky-High Sundae, SNES Bowser Castle 3R/T, SNES Ghost Valley 2T, Vancouver Velocity 3T, Wii Coconut Mall T, Wii Dry Dry Ruins R/T, Wii Moonview Highway R/T, Wii Mushroom Gorge, Wii Mushroom Gorge R (Lvl 3), Wii Mushroom Gorge T (Lvl 6)
k_sakura_quickshaw;Sakura Quickshaw;HighEnd;3DS Mario Circuit, 3DS Mario Circuit R (Lvl 3), 3DS Mario Circuit R/T, 3DS Mario Circuit T (Lvl 6), 3DS Wario Shipyard T, Bangkok Rush 3, DS Luigi's Mansion, Los Angeles Laps 2, Merry Mountain R/T, N64 Royal Raceway R, N64 Royal Raceway R/T (Lvl 8), N64 Royal Raceway T, Ninja Hideaway R, Ninja Hideaway R/T, Ninja Hideaway T (Lvl 6), Paris Promenade 3, RMX Choco Island 1R/T, RMX Rainbow Road 2 (Lvl 3), RMX Rainbow Road 2R, RMX Rainbow Road 2T, Singapore Speedway R, SNES Choco Island 1R, SNES Choco Island 1T, SNES Ghost Valley 1T, SNES Ghost Valley 2R, SNES Ghost Valley 2T, SNES Koopa Troopa Beach 2T, SNES Rainbow Road T, Sydney Sprint 3R, Sydney Sprint R/T, Tokyo Blur 2R/T, Tokyo Blur 3R, Wii Maple Treeway T
k_sakura_sports_coupe;Sakura Sports Coupe;HighEnd;3DS Daisy Hills R/T (Lvl 3), 3DS Mario Circuit T, 3DS Neo Bowser City R, 3DS Piranha Plant Slide, 3DS Shy Guy Bazaar R (Lvl 3), 3DS Shy Guy Bazaar R/T, Amsterdam Drift 2, Amsterdam Drift 2R, Amsterdam Drift 3, Amsterdam Drift R/T, Bangkok Rush 3T, DS Peach Gardens R, DS Shroom Ridge R, GBA Battle Course 1, GBA Peach Circuit R/T, GCN Baby Park R/T, GCN Mushroom Bridge T, GCN Yoshi Circuit R, N64 Luigi Raceway T, N64 Mario Raceway R/T, N64 Royal Raceway R/T, N64 Yoshi Valley, New York Minute R/T, Ninja Hideaway R/T, Ninja Hideaway T, Paris Promenade, Paris Promenade 2, Piranha Plant Cove 2T, RMX Ghost Valley 1R/T (Lvl 6), RMX Vanilla Lake 2T, Sky-High Sundae R/T, SNES Bowser Castle 3R, SNES Koopa Troopa Beach 2R/T, Sydney Sprint, Sydney Sprint 2R, Tokyo Blur 2R/T, Tokyo Blur 3R, Tokyo Blur 3T, Tokyo Blur T, Vancouver Velocity 2T, Wii Dry Dry Ruins T (Lvl 8), Wii Koopa Cape, Wii Maple Treeway, Wii Moonview Highway R, Wii Moonview Highway T, Wii Rainbow Road R/T (Lvl 6), Wii Rainbow Road T, Yoshi's Island R
k_shielded_speedster;Shielded Speedster;HighEnd;3DS Bowser's Castle, 3DS Piranha Plant Slide, 3DS Piranha Plant Slide T, 3DS Wario Shipyard R, Bangkok Rush R, Berlin Byways, Berlin Byways 2, Berlin Byways 2R/T, Berlin Byways 3T, DS Airship Fortress R/T, DS DK Pass R (Lvl 3), DS Luigi's Mansion R/T, DS Mario Circuit R, GBA Boo Lake R, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 3 (Lvl 6), GBA Bowser's Castle 3R, GBA Bowser's Castle 3R/T, GBA Luigi Circuit T, GBA Peach Circuit R, GBA Yoshi Desert, GCN Daisy Cruiser R, GCN Daisy Cruiser T (Lvl 8), GCN DK Mountain R/T, N64 Choco Mountain R, N64 Luigi Raceway T, New York Minute 4R/T, Piranha Plant Cove, Piranha Plant Cove 3R/T, RMX Bowser's Castle 1T (Lvl 6), RMX Donut Plains 1T, RMX Rainbow Road 1R, Rome Avanti 2, Rome Avanti 3T, Rome Avanti R/T, Singapore Speedway, Singapore Speedway 3, SNES Bowser Castle 3T, SNES Vanilla Lake 2T, Sydney Sprint 3, Vancouver Velocity 3, Wii DK Summit R (Lvl 3), Wii Dry Dry Ruins R, Wii Rainbow Road R
k_silver_bullet_blaster;Silver Bullet Blaster;HighEnd;3DS Neo Bowser City R/T, 3DS Neo Bowser City T (Lvl 3), 3DS Rainbow Road R/T, Berlin Byways 3R/T, DS Airship Fortress (Lvl 6), DS Airship Fortress R, DS Airship Fortress T, DS DK Pass R/T, DS Twilight House, DS Waluigi Pinball R/T, GBA Bowser's Castle 1R, GBA Bowser's Castle 2R/T (Lvl 3), GBA Bowser's Castle 3, Los Angeles Laps 2R/T, N64 Choco Mountain T, RMX Bowser's Castle 1R, RMX Choco Island 2, RMX Choco Island 2R (Lvl 8), RMX Ghost Valley 1R/T, RMX Rainbow Road 1, RMX Rainbow Road 1T (Lvl 6), Singapore Speedway 2R, SNES Koopa Troopa Beach 2, SNES Koopa Troopa Beach 2R, Wii DK Summit R
k_silver_cupid_s_arrow;Silver Cupid's Arrow;HighEnd;Amsterdam Drift 3R, GBA Luigi Circuit R/T, GBA Peach Circuit T, GBA Sky Garden T (Lvl 3), GBA Snow Land, GBA Snow Land T (Lvl 6), GBA Sunset Wilds T, GBA Yoshi Desert R, GCN Baby Park R, GCN Daisy Cruiser R/T, GCN Waluigi Stadium, Madrid Drive, Madrid Drive 2R/T, Madrid Drive 3R/T, N64 Luigi Raceway, Paris Promenade, Paris Promenade 2, Paris Promenade 3T, Piranha Plant Cove, Piranha Plant Cove 2R/T, Piranha Plant Pipeline R, RMX Choco Island 2R (Lvl 3), RMX Choco Island 2R/T, RMX Vanilla Lake 1R/T, RMX Vanilla Lake 2T, Rome Avanti 3, Rome Avanti T, SNES Ghost Valley 1, SNES Vanilla Lake 1R/T, Squeaky Clean Sprint, Sydney Sprint, Tokyo Blur R, Vancouver Velocity, Vancouver Velocity 2R/T, Wii Coconut Mall, Wii Coconut Mall R/T (Lvl 6), Wii Daisy Circuit R/T, Wii Daisy Circuit T (Lvl 8)
k_silver_flower_kart;Silver Flower Kart;HighEnd;3DS Mario Circuit R, 3DS Neo Bowser City, 3DS Neo Bowser City R, Amsterdam Drift 2 (Lvl 6), Amsterdam Drift 2R, Amsterdam Drift 2T (Lvl 3), Amsterdam Drift 3, Amsterdam Drift 3T, Athens Dash 2R (Lvl 8), Athens Dash R, Berlin Byways R/T, Berlin Byways T (Lvl 6), DS Airship Fortress T, DS Peach Gardens R/T, GBA Lakeside Park R/T, GBA Luigi Circuit, GBA Peach Circuit, GBA Snow Land R, GCN Daisy Cruiser T, GCN Dino Dino Jungle, GCN Mushroom Bridge, London Loop R (Lvl 3), Madrid Drive 3R/T, N64 Luigi Raceway T, N64 Mario Raceway, N64 Royal Raceway, Paris Promenade B, Piranha Plant Cove 3R, Piranha Plant Cove R, Piranha Plant Pipeline R, Rome Avanti 2R/T, Sky-High Sundae R, SNES Ghost Valley 2R/T, SNES Vanilla Lake 1T, Vancouver Velocity R, Wii Daisy Circuit T, Wii Moonview Highway R, Wii Mushroom Gorge
k_silver_king;Silver King;HighEnd;3DS Bowser's Castle T, 3DS Neo Bowser City, 3DS Rosalina's Ice World R/T, Berlin Byways 2, Berlin Byways 2R, Berlin Byways 2T, DS Airship Fortress R/T (Lvl 3), DS DK Pass (Lvl 6), DS Waluigi Pinball, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 2, GBA Bowser's Castle 2R (Lvl 6), GBA Bowser's Castle 2R/T, GBA Bowser's Castle 3R, GBA Sunset Wilds R/T, London Loop 3R/T, N64 Kalimari Desert 2R, N64 Kalimari Desert 2R/T (Lvl 8), N64 Kalimari Desert 2T, RMX Bowser's Castle 1R, RMX Ghost Valley 1R, RMX Ghost Valley 1T, RMX Vanilla Lake 1, RMX Vanilla Lake 1T (Lvl 3), Rome Avanti 3, Singapore Speedway, SNES Bowser Castle 3R/T, SNES Choco Island 1R/T, SNES Ghost Valley 2, SNES Rainbow Road, SNES Vanilla Lake 2, SNES Vanilla Lake 2R, Sydney Sprint 2R/T, Vancouver Velocity, Vancouver Velocity 2, Vancouver Velocity R/T, Wii DK Summit R
k_silver_warrior_wagon;Silver Warrior Wagon;HighEnd;3DS Piranha Plant Slide, Athens Dash 2, Berlin Byways 2T, Berlin Byways 3R, DS Mario Circuit, DS Mario Circuit R/T (Lvl 6), GBA Bowser's Castle 4, GBA Lakeside Park, GBA Luigi Circuit (Lvl 6), GBA Luigi Circuit T, GCN Mushroom Bridge T, Los Angeles Laps 3R/T, N64 Mario Raceway R/T, N64 Mario Raceway T (Lvl 8), Piranha Plant Cove 2R/T, Piranha Plant Cove R/T, RMX Vanilla Lake 1R/T, RMX Vanilla Lake 2, Rome Avanti, Rome Avanti 3T, Singapore Speedway 2R/T, Singapore Speedway 3T, Singapore Speedway R, SNES Mario Circuit 1R (Lvl 3), SNES Mario Circuit 2, SNES Mario Circuit 3 (Lvl 3), SNES Mario Circuit 3T, Squeaky Clean Sprint R/T, Sydney Sprint 2T, Sydney Sprint T, Tokyo Blur 2R/T, Tokyo Blur 3R, Tokyo Blur T, Vancouver Velocity T, Wii Daisy Circuit R/T, Wii Dry Dry Ruins R/T
k_sky_blue_b_dasher_mk_2;Sky-Blue B Dasher Mk. 2;HighEnd;3DS Cheep Cheep Lagoon, 3DS Cheep Cheep Lagoon R, 3DS Shy Guy Bazaar R, 3DS Shy Guy Bazaar T, Amsterdam Drift T, Athens Dash, Athens Dash R/T, Bangkok Rush 3R, DS Shroom Ridge R, GBA Cheep-Cheep Island, GBA Cheep-Cheep Island R, GBA Luigi Circuit, GBA Sunset Wilds, GBA Sunset Wilds R, GCN Daisy Cruiser T, GCN Mushroom Bridge R/T, GCN Yoshi Circuit R/T, Los Angeles Laps, Los Angeles Laps 2T, Los Angeles Laps 3R/T, Los Angeles Laps R (Lvl 3), Los Angeles Laps R/T (Lvl 6), Los Angeles Laps T, Madrid Drive 3R/T, Madrid Drive R, N64 Kalimari Desert 2R/T, N64 Koopa Troopa Beach T, New York Minute 4 (Lvl 3), New York Minute 4T, Ninja Hideaway R/T, RMX Mario Circuit 1, Rome Avanti 2R, Singapore Speedway, SNES Koopa Troopa Beach 2, SNES Mario Circuit 2 (Lvl 8), SNES Mario Circuit 2R, Sydney Sprint 3R, Sydney Sprint 3R/T, Sydney Sprint R (Lvl 6), Sydney Sprint R/T, Wii Daisy Circuit, Wii Daisy Circuit R, Wii DK Summit R/T, Wii Koopa Cape R/T, Yoshi's Island, Yoshi's Island T
k_sleigh_rider;Sleigh Rider;HighEnd;3DS Bowser's Castle, 3DS Daisy Hills R, 3DS Daisy Hills T, Bangkok Rush T, Berlin Byways 2, Berlin Byways R, DS Luigi's Mansion T, DS Mario Circuit T, GBA Peach Circuit R, GBA Snow Land R/T, GBA Snow Land T, GCN DK Mountain, GCN DK Mountain R, Los Angeles Laps 2R/T, Merry Mountain T, Paris Promenade B, RMX Choco Island 2R, RMX Ghost Valley 1R (Lvl 8), RMX Ghost Valley 1T, RMX Rainbow Road 2R/T, Singapore Speedway T, Sky-High Sundae R, SNES Choco Island 1 (Lvl 3), SNES Choco Island 1R (Lvl 6), SNES Choco Island 1R/T, SNES Choco Island 1T, SNES Vanilla Lake 2 (Lvl 3), SNES Vanilla Lake 2R (Lvl 6), Vancouver Velocity 2R, Wii Daisy Circuit R, Wii DK Summit R, Wii Koopa Cape R/T, Wii Rainbow Road
k_sneeker;Sneeker;HighEnd;3DS Daisy Hills R/T, Amsterdam Drift R, Athens Dash 2T, Bangkok Rush R, Berlin Byways 3, GBA Cheep-Cheep Island (Lvl 6), GBA Luigi Circuit T, GCN Baby Park, London Loop 3T, Los Angeles Laps 2, Los Angeles Laps 3, Madrid Drive T, New York Minute 2R, New York Minute B, RMX Bowser's Castle 1R/T, RMX Choco Island 2T, SNES Ghost Valley 2, SNES Mario Circuit 1R/T, SNES Mario Circuit 2, SNES Mario Circuit 2R, SNES Mario Circuit 2R/T, SNES Mario Circuit 2T (Lvl 8), SNES Mario Circuit 3 (Lvl 3), SNES Mario Circuit 3R, SNES Mario Circuit 3T (Lvl 6), SNES Vanilla Lake 1, Sydney Sprint 3, Sydney Sprint 3R, Wii Coconut Mall, Wii Maple Treeway, Wii Maple Treeway R (Lvl 3), Wii Mushroom Gorge R
k_snow_skimmer;Snow Skimmer;HighEnd;3DS Cheep Cheep Lagoon, 3DS Cheep Cheep Lagoon R, 3DS Mario Circuit R/T (Lvl 3), 3DS Rainbow Road R, 3DS Rainbow Road T (Lvl 6), DS Luigi's Mansion R, London Loop R/T, London Loop T, N64 Frappe Snowland, N64 Kalimari Desert (Lvl 6), N64 Kalimari Desert R (Lvl 3), N64 Koopa Troopa Beach R/T, SNES Vanilla Lake 1, SNES Vanilla Lake 1T, SNES Vanilla Lake 2, Vancouver Velocity 2R, Vancouver Velocity 3R/T, Vancouver Velocity R, Wii DK Summit (Lvl 8)
k_soda_jet;Soda Jet;Super;3DS Cheep Cheep Lagoon, 3DS Cheep Cheep Lagoon R (Lvl 6), 3DS Rainbow Road R/T, Los Angeles Laps R, N64 Koopa Troopa Beach (Lvl 3), N64 Koopa Troopa Beach T, New York Minute, New York Minute 3R, SNES Vanilla Lake 1R/T, Tokyo Blur
k_spicy_zucchini;Spicy Zucchini;HighEnd;3DS Rosalina's Ice World, 3DS Rosalina's Ice World T, Berlin Byways 2 (Lvl 3), Berlin Byways 3R/T, Berlin Byways R, DS DK Pass R, GBA Luigi Circuit R, GBA Luigi Circuit T, Los Angeles Laps 2R, Los Angeles Laps 3R/T (Lvl 6), Madrid Drive, Madrid Drive 2T, Madrid Drive 3, Madrid Drive 3T, Madrid Drive R (Lvl 6), Tokyo Blur 2, Tokyo Blur 2R/T (Lvl 3), Wii Moonview Highway R/T, Wii Moonview Highway T (Lvl 8)
k_sports_coupe;Sports Coupe;HighEnd;3DS Daisy Hills R, 3DS Mario Circuit R, 3DS Mario Circuit R/T, 3DS Mario Circuit T, 3DS Neo Bowser City, 3DS Neo Bowser City R (Lvl 8), 3DS Rosalina's Ice World R, 3DS Rosalina's Ice World T, 3DS Toad Circuit, 3DS Toad Circuit R (Lvl 3), 3DS Toad Circuit R/T (Lvl 6), 3DS Toad Circuit T (Lvl 3), Athens Dash 3T, Berlin Byways 2R, DS Waluigi Pinball, London Loop, Merry Mountain T, New York Minute 3R/T, Paris Promenade 2, RMX Choco Island 2T, SNES Mario Circuit 1R, SNES Mario Circuit 2R/T, SNES Mario Circuit 3R, Vancouver Velocity, Wii Maple Treeway R (Lvl 6)
k_sports_coupe_2022;Sports Coupe 2022;HighEnd;3DS Bowser's Castle R (Lvl 6), 3DS Mario Circuit R, 3DS Toad Circuit (Lvl 3), 3DS Toad Circuit T, Amsterdam Drift R/T, Berlin Byways, Berlin Byways 3R/T, DS Shroom Ridge R, DS Waluigi Pinball R/T, DS Waluigi Pinball T, GBA Sky Garden T, Los Angeles Laps 3T, Madrid Drive 3R/T, N64 Royal Raceway R/T, Ninja Hideaway R/T, Piranha Plant Cove R, RMX Ghost Valley 1 (Lvl 6), RMX Rainbow Road 1, RMX Rainbow Road 2 (Lvl 3), RMX Vanilla Lake 1T, Rome Avanti 3R/T, SNES Bowser Castle 3R/T, SNES Donut Plains 2R/T, SNES Mario Circuit 1R (Lvl 8), SNES Mario Circuit 1T, SNES Mario Circuit 3, SNES Rainbow Road R/T, Sydney Sprint R/T, Tokyo Blur 3R/T, Tokyo Blur 4R, Wii Coconut Mall T
k_star_broom;Star Broom;HighEnd;3DS Rock Rock Mountain R, 3DS Rock Rock Mountain T (Lvl 6), 3DS Rosalina's Ice World R/T, 3DS Shy Guy Bazaar T, 3DS Wario Shipyard R/T, 3DS Wario Shipyard T, GBA Boo Lake, GBA Bowser's Castle 4R, GBA Sky Garden R, GBA Sky Garden R/T, GBA Sky Garden T, GCN Yoshi Circuit R/T (Lvl 6), London Loop 2T, N64 Frappe Snowland (Lvl 3), N64 Royal Raceway, N64 Yoshi Valley, RMX Vanilla Lake 2, Rome Avanti 3R/T, SNES Ghost Valley 2T, SNES Mario Circuit 2T (Lvl 3), SNES Vanilla Lake 2, SNES Vanilla Lake 2T, Vancouver Velocity 3R, Vancouver Velocity T, Wii Moonview Highway T, Wii Mushroom Gorge, Wii Mushroom Gorge R (Lvl 8)
k_star_spangled_flyer;Star-Spangled Flyer;HighEnd;3DS Toad Circuit T (Lvl 3), GBA Cheep-Cheep Island T, GCN Waluigi Stadium T, GCN Yoshi Circuit R (Lvl 3), Los Angeles Laps, Los Angeles Laps 2R, Los Angeles Laps 3R/T, Los Angeles Laps R, N64 Kalimari Desert (Lvl 6), N64 Kalimari Desert 2, N64 Kalimari Desert 2R, N64 Kalimari Desert R, New York Minute 3R, New York Minute 3T, New York Minute 4, New York Minute 4R, New York Minute 4T, New York Minute B, New York Minute R, New York Minute T, RMX Choco Island 1, RMX Rainbow Road 2T (Lvl 8), Singapore Speedway R/T, SNES Koopa Troopa Beach 2R, Vancouver Velocity, Wii Maple Treeway R (Lvl 6)
k_steel_driver;Steel Driver;HighEnd;3DS Cheep Cheep Lagoon R/T, 3DS Neo Bowser City R/T (Lvl 3), 3DS Rosalina's Ice World, DS Airship Fortress R, DS Luigi's Mansion R/T, GBA Cheep-Cheep Island T, GBA Sunset Wilds T, Merry Mountain T, N64 Frappe Snowland R, N64 Koopa Troopa Beach R/T (Lvl 6), RMX Rainbow Road 1R/T (Lvl 6), RMX Rainbow Road 2, SNES Donut Plains 2, SNES Donut Plains 2R/T, SNES Ghost Valley 1, SNES Ghost Valley 1R/T, SNES Koopa Troopa Beach 2 (Lvl 8), SNES Koopa Troopa Beach 2T, SNES Vanilla Lake 1R/T (Lvl 3)
k_strawberry_soft_swerve;Strawberry Soft Swerve;HighEnd;3DS Daisy Hills, 3DS Mario Circuit T, Amsterdam Drift 2R/T, Amsterdam Drift 2T, Amsterdam Drift R, Bangkok Rush 2, Bangkok Rush 3R, GBA Bowser's Castle 3R, GBA Cheep-Cheep Island, GBA Snow Land, GCN Baby Park R, GCN Baby Park R/T, GCN Baby Park T (Lvl 6), GCN Cookie Land, GCN Daisy Cruiser T, Madrid Drive, N64 Mario Raceway T, New York Minute 4, Paris Promenade 3R/T, RMX Vanilla Lake 2, Rome Avanti 3T, Rome Avanti R/T, Singapore Speedway 2, Sky-High Sundae R (Lvl 8), Sky-High Sundae T, SNES Choco Island 2R, SNES Donut Plains 2R, SNES Donut Plains 2T (Lvl 3), SNES Donut Plains 3R/T, SNES Donut Plains 3T, SNES Vanilla Lake 1T (Lvl 3), Squeaky Clean Sprint, Vancouver Velocity 3R, Vancouver Velocity 3R/T, Wii Coconut Mall R/T, Wii DK Summit T, Wii Koopa Cape R (Lvl 6), Wii Koopa Cape T, Wii Maple Treeway T, Wii Mushroom Gorge R, Wii Rainbow Road R
k_streamliner;Streamliner;Super;3DS Mario Circuit T, RMX Mario Circuit 1R/T (Lvl 3), SNES Donut Plains 1T (Lvl 6), SNES Mario Circuit 1R/T, SNES Mario Circuit 3, SNES Mario Circuit 3R/T, SNES Mario Circuit 3T, Sydney Sprint 3R/T, Vancouver Velocity T
k_streetle;Streetle;HighEnd;3DS Cheep Cheep Lagoon T, 3DS Daisy Hills T, Athens Dash T, Bangkok Rush 2R/T, DS Luigi's Mansion R/T (Lvl 3), DS Mario Circuit T, DS Peach Gardens, DS Peach Gardens R, DS Peach Gardens T, DS Shroom Ridge T, DS Twilight House, GBA Bowser's Castle 1R, GBA Bowser's Castle 4, GBA Sky Garden R/T, GBA Snow Land, GCN Baby Park, GCN Baby Park R/T, GCN Baby Park T, GCN Dino Dino Jungle R/T, GCN Dino Dino Jungle T, London Loop 2R/T, Los Angeles Laps 2, Los Angeles Laps 2T, Madrid Drive 2T, Madrid Drive 3R/T, Madrid Drive R/T, N64 Koopa Troopa Beach T, N64 Mario Raceway T, New York Minute 2T, New York Minute 3R/T, Paris Promenade 2T, Paris Promenade 3R/T, Piranha Plant Cove 2, Piranha Plant Cove T, RMX Vanilla Lake 1R/T, Rome Avanti 2T, Rome Avanti 3T, SNES Bowser Castle 3T, SNES Donut Plains 3R (Lvl 8), SNES Donut Plains 3T, SNES Ghost Valley 2 (Lvl 6), SNES Ghost Valley 2R/T, SNES Rainbow Road R/T (Lvl 3), SNES Vanilla Lake 2R/T, Tokyo Blur 4T, Wii Dry Dry Ruins R, Wii Maple Treeway R/T (Lvl 6), Wii Maple Treeway T, Yoshi's Island R
