ID;Name;Rarity;Top Shelf Courses
d_king_boo_gold;King Boo (Gold);HighEnd;3DS Rainbow Road, Athens Dash 3R, DS Airship Fortress (Lvl 3), DS Airship Fortress R (Lvl 3), DS Luigi's Mansion, DS Twilight House, London Loop 2, Los Angeles Laps T, Merry Mountain R, N64 Kalimari Desert 2R, N64 Kalimari Desert 2T, Ninja Hideaway R, RMX Choco Island 1, RMX Ghost Valley 1 (Lvl 8), SNES Choco Island 2, SNES Ghost Valley 1T, SNES Koopa Troopa Beach 2R, SNES Rainbow Road R/T, SNES Rainbow Road T (Lvl 6), SNES Vanilla Lake 1T, Sydney Sprint 3T, Tokyo Blur 4R, Wii Maple Treeway (Lvl 6), Wii Maple Treeway R
d_king_boo_luigi_s_mansion;King Boo (Luigi's Mansion);HighEnd;3DS Rock Rock Mountain R (Lvl 6), 3DS Rock Rock Mountain T, 3DS Shy Guy Bazaar T, Berlin Byways 3, DS Airship Fortress T, DS DK Pass R/T (Lvl 8), DS DK Pass T (Lvl 6), DS Luigi's Mansion R (Lvl 3), DS Luigi's Mansion T, DS Twilight House, GBA Boo Lake, GBA Boo Lake R, GBA Boo Lake R/T, GBA Bowser's Castle 1, GBA Bowser's Castle 2 (Lvl 3), RMX Choco Island 2R, RMX Donut Plains 1R, RMX Rainbow Road 2R, SNES Ghost Valley 1, SNES Ghost Valley 1R, SNES Ghost Valley 2T, SNES Rainbow Road R/T
d_king_boo_mii_racing_suit;King Boo Mii Racing Suit;HighEnd;3DS Shy Guy Bazaar R/T, 3DS Shy Guy Bazaar T, 3DS Wario Shipyard, 3DS Wario Shipyard R/T, 3DS Wario Shipyard T (Lvl 8), Amsterdam Drift R, Berlin Byways T, DS Mario Circuit R/T, GBA Boo Lake, GBA Boo Lake T, GBA Bowser's Castle 1R, Piranha Plant Cove R, RMX Ghost Valley 1, RMX Ghost Valley 1R/T, RMX Vanilla Lake 1, RMX Vanilla Lake 1R (Lvl 3), Rome Avanti 3R, SNES Ghost Valley 1R (Lvl 6), SNES Vanilla Lake 2, Tokyo Blur 4R/T, Tokyo Blur 4T, Wii Daisy Circuit R, Wii Maple Treeway, Wii Maple Treeway R/T
d_kitsune_luigi;Kitsune Luigi;HighEnd;3DS Toad Circuit R/T, Athens Dash, Athens Dash 3T, Athens Dash R, Bangkok Rush, Bangkok Rush 2, Bangkok Rush 2R, Bangkok Rush 3R/T, Berlin Byways 2T, Berlin Byways R, DS Luigi's Mansion T, DS Mario Circuit T, DS Shroom Ridge, GBA Boo Lake T, GBA Bowser's Castle 3, GBA Bowser's Castle 3R, GBA Bowser's Castle 4, GBA Luigi Circuit R/T, GBA Riverside Park, GBA Riverside Park R (Lvl 8), GBA Snow Land, GBA Yoshi Desert R/T, GCN Baby Park (Lvl 6), GCN Dino Dino Jungle R, GCN Dino Dino Jungle R/T (Lvl 3), GCN DK Mountain R/T, GCN Mushroom Bridge T, Madrid Drive 2R/T, Madrid Drive 3T, N64 Luigi Raceway, N64 Luigi Raceway R/T, N64 Yoshi Valley R (Lvl 3), N64 Yoshi Valley T, Piranha Plant Cove 2, Piranha Plant Cove R, Piranha Plant Pipeline T, RMX Bowser's Castle 1, RMX Bowser's Castle 1T (Lvl 6), RMX Donut Plains 1T, RMX Ghost Valley 1T, RMX Vanilla Lake 2T, Rome Avanti 2R/T, Rome Avanti 3T, Rome Avanti T, Sky-High Sundae T, SNES Donut Plains 3R, SNES Ghost Valley 2, Tokyo Blur 2R/T, Wii Daisy Circuit R, Wii Daisy Circuit T, Wii Dry Dry Ruins R/T, Wii Koopa Cape R/T, Wii Moonview Highway T, Wii Rainbow Road T
d_koopa_freerunning;Koopa (Freerunning);Super;3DS Daisy Hills R, 3DS Neo Bowser City R, Athens Dash 2R, Bangkok Rush 2R, Berlin Byways, DS DK Pass R/T, DS Peach Gardens T, GBA Boo Lake R/T, GBA Peach Circuit R, GCN Baby Park R, GCN Yoshi Circuit, London Loop R/T, Los Angeles Laps 2R, N64 Koopa Troopa Beach R, N64 Luigi Raceway, N64 Luigi Raceway R (Lvl 6), N64 Mario Raceway R, Piranha Plant Cove, Piranha Plant Cove 2R, Piranha Plant Cove 2R/T, Piranha Plant Cove 3R, RMX Vanilla Lake 2R, Rome Avanti R, Singapore Speedway 2R, SNES Bowser Castle 3R, SNES Donut Plains 3R/T, SNES Koopa Troopa Beach 2, SNES Mario Circuit 1R, SNES Mario Circuit 1T (Lvl 3), Tokyo Blur 3R, Wii Koopa Cape, Wii Koopa Cape R, Wii Moonview Highway R/T
d_koopa_clown_mii_racing_suit;Koopa Clown Mii Racing Suit;HighEnd;Athens Dash 3R (Lvl 8), London Loop 3T, Madrid Drive 3, New York Minute B, Singapore Speedway 3 (Lvl 6), Singapore Speedway 3R, Tokyo Blur 3 (Lvl 3), Tokyo Blur 3T
d_koopa_troopa;Koopa Troopa;Normal;3DS Cheep Cheep Lagoon R/T, 3DS Mario Circuit T (Lvl 6), N64 Koopa Troopa Beach, Squeaky Clean Sprint R, Sydney Sprint 3R
d_lakitu;Lakitu;Super;3DS Toad Circuit T, DS Waluigi Pinball T, GBA Bowser's Castle 2R/T (Lvl 3), GBA Bowser's Castle 4R, London Loop 2R, London Loop R, Merry Mountain R, Paris Promenade T, RMX Vanilla Lake 2R, SNES Ghost Valley 1T, SNES Mario Circuit 2 (Lvl 6), SNES Mario Circuit 2T, SNES Mario Circuit 3T, Tokyo Blur 3R
d_lakitu_party_time;Lakitu (Party Time);HighEnd;3DS Rainbow Road R, 3DS Rosalina's Ice World, 3DS Rosalina's Ice World R (Lvl 6), 3DS Rosalina's Ice World T (Lvl 8), Berlin Byways 2R, DS Airship Fortress R/T, DS Waluigi Pinball, DS Waluigi Pinball R, GBA Bowser's Castle 2T, GBA Sky Garden T, GCN Daisy Cruiser T, GCN Yoshi Circuit T, Merry Mountain T, N64 Kalimari Desert (Lvl 6), N64 Kalimari Desert T, New York Minute B, Paris Promenade 2R, Paris Promenade 2T, RMX Choco Island 2T, RMX Ghost Valley 1R, RMX Rainbow Road 1R, RMX Rainbow Road 1T (Lvl 3), RMX Rainbow Road 2, RMX Rainbow Road 2R (Lvl 3), Singapore Speedway, SNES Donut Plains 2T, SNES Ghost Valley 2T, SNES Mario Circuit 3R, SNES Mario Circuit 3T, Tokyo Blur 3R, Tokyo Blur 4R
d_larry;Larry;Normal;3DS Cheep Cheep Lagoon R/T (Lvl 6), N64 Kalimari Desert R, N64 Kalimari Desert R/T, Piranha Plant Cove 3R/T
d_larry_wintertime;Larry (Wintertime);HighEnd;3DS Bowser's Castle, 3DS Mario Circuit R/T, 3DS Piranha Plant Slide R/T, 3DS Rosalina's Ice World R/T (Lvl 6), Amsterdam Drift 2R/T, Berlin Byways R/T, DS Airship Fortress R, DS DK Pass R/T (Lvl 3), DS Mario Circuit R/T, DS Waluigi Pinball, GBA Cheep-Cheep Island T, GBA Lakeside Park T, GBA Riverside Park T, GBA Snow Land (Lvl 8), GBA Snow Land R/T, GBA Snow Land T, GCN Baby Park, GCN Baby Park R/T, GCN Daisy Cruiser T, GCN Dino Dino Jungle R/T, London Loop 2R, Madrid Drive 3T, Merry Mountain R, N64 Frappe Snowland T, N64 Mario Raceway R, Paris Promenade 3R/T, Paris Promenade R/T, Piranha Plant Pipeline R, RMX Bowser's Castle 1R/T, RMX Bowser's Castle 1T, RMX Rainbow Road 2R, RMX Vanilla Lake 1R, Rome Avanti 3T, Rome Avanti T, Singapore Speedway 2, Singapore Speedway 3R, Sky-High Sundae T, SNES Choco Island 2, SNES Donut Plains 1T, SNES Ghost Valley 1T, SNES Vanilla Lake 1T, SNES Vanilla Lake 2R (Lvl 3), Squeaky Clean Sprint T, Sydney Sprint 2R, Tokyo Blur 2R/T, Tokyo Blur 4T, Vancouver Velocity 3, Vancouver Velocity 3R, Vancouver Velocity 3T (Lvl 6), Wii Coconut Mall, Wii Coconut Mall R, Wii Koopa Cape R, Wii Moonview Highway R, Wii Rainbow Road, Wii Rainbow Road T, Yoshi's Island T
d_larry_mii_racing_suit;Larry Mii Racing Suit;HighEnd;3DS Cheep Cheep Lagoon T, 3DS Piranha Plant Slide T, Athens Dash 2R/T, Berlin Byways 3, DS DK Pass T, DS Shroom Ridge R/T, GBA Bowser's Castle 1, GBA Bowser's Castle 1T (Lvl 3), GBA Bowser's Castle 3R/T, GBA Bowser's Castle 3T (Lvl 6), GBA Lakeside Park, GBA Peach Circuit R, GBA Snow Land T, GBA Yoshi Desert T, GCN Baby Park R, GCN Waluigi Stadium R, Madrid Drive 3T, Madrid Drive T, Piranha Plant Cove, RMX Bowser's Castle 1R, RMX Vanilla Lake 1R/T, RMX Vanilla Lake 2T, Rome Avanti 2T, Rome Avanti 3T, Singapore Speedway 2T, SNES Bowser Castle 3, SNES Bowser Castle 3R/T (Lvl 8), SNES Ghost Valley 1R/T, SNES Koopa Troopa Beach 2, Tokyo Blur 2R, Tokyo Blur T, Wii Coconut Mall R, Wii Dry Dry Ruins R, Wii Koopa Cape T, Wii Mushroom Gorge R/T
d_lemmy;Lemmy;Normal;3DS Cheep Cheep Lagoon R, 3DS Rainbow Road, 3DS Rainbow Road T (Lvl 6), GBA Bowser's Castle 4R, SNES Mario Circuit 2T, SNES Rainbow Road R, SNES Vanilla Lake 1
d_lemmy_mii_racing_suit;Lemmy Mii Racing Suit;HighEnd;Bangkok Rush 2, DS Mario Circuit, DS Peach Gardens R, DS Shroom Ridge R (Lvl 6), GBA Peach Circuit R/T, GBA Sky Garden R/T, GCN Mushroom Bridge R/T (Lvl 8), Los Angeles Laps 2R, Los Angeles Laps 3, Madrid Drive 2T, Madrid Drive 3T, N64 Frappe Snowland R/T, N64 Koopa Troopa Beach T, N64 Mario Raceway R/T, New York Minute, Piranha Plant Cove 2, Piranha Plant Cove 3R, Piranha Plant Cove R/T, Piranha Plant Pipeline R, RMX Vanilla Lake 2R, Rome Avanti 2, SNES Donut Plains 3, SNES Ghost Valley 1T, SNES Ghost Valley 2R (Lvl 3), SNES Ghost Valley 2T, SNES Koopa Troopa Beach 2R/T, SNES Vanilla Lake 2R/T, Squeaky Clean Sprint T, Sydney Sprint R, Tokyo Blur 3, Wii Moonview Highway T, Wii Mushroom Gorge R/T
d_light_blue_mii_racing_suit;Light Blue Mii Racing Suit;HighEnd;3DS Rosalina's Ice World R (Lvl 6), 3DS Rosalina's Ice World T, Amsterdam Drift 3T, Los Angeles Laps 2, Madrid Drive 3T, N64 Frappe Snowland R, N64 Frappe Snowland T (Lvl 3), RMX Vanilla Lake 2, Sydney Sprint 3R/T, Wii DK Summit R, Wii DK Summit R/T (Lvl 8)
d_light_green_mii_racing_suit;Light Green Mii Racing Suit;HighEnd;Amsterdam Drift 3T, Berlin Byways 2R/T, DS DK Pass T, DS Twilight House, GBA Luigi Circuit T, GBA Peach Circuit R/T, GCN Dino Dino Jungle, GCN Mushroom Bridge, GCN Waluigi Stadium R (Lvl 8), Los Angeles Laps 3R, Madrid Drive 2T, Paris Promenade 2, Piranha Plant Cove R, Rome Avanti R/T, Singapore Speedway 2R/T (Lvl 6), Singapore Speedway 3R, Singapore Speedway R/T, SNES Koopa Troopa Beach 2R, SNES Vanilla Lake 1R/T, Sydney Sprint 3, Sydney Sprint T, Vancouver Velocity 2 (Lvl 3), Wii Daisy Circuit R/T, Wii Moonview Highway
d_light_blue_shy_guy;Light-blue Shy Guy;Super;3DS Mario Circuit R/T, 3DS Rock Rock Mountain, 3DS Rock Rock Mountain T, 3DS Rosalina's Ice World T, 3DS Shy Guy Bazaar R/T, 3DS Wario Shipyard T, Amsterdam Drift 2R, DS Airship Fortress T, DS Luigi's Mansion T (Lvl 3), N64 Frappe Snowland, RMX Ghost Valley 1R (Lvl 6), RMX Vanilla Lake 1T, Rome Avanti R, SNES Vanilla Lake 2T, Tokyo Blur 3R, Yoshi's Island T
d_light_blue_shy_guy_explorer;Light-blue Shy Guy (Explorer);HighEnd;3DS Cheep Cheep Lagoon R, 3DS Mario Circuit T, 3DS Shy Guy Bazaar R, Athens Dash 2, Athens Dash 2T, Athens Dash 3, Athens Dash 3R, Athens Dash T, DS Mario Circuit, DS Shroom Ridge R/T, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 3, GBA Lakeside Park, GBA Riverside Park (Lvl 3), GBA Riverside Park R, GBA Snow Land, GBA Snow Land T (Lvl 6), GBA Sunset Wilds R (Lvl 3), GBA Sunset Wilds R/T, GBA Yoshi Desert R, GCN Cookie Land, GCN Waluigi Stadium T, London Loop R/T, Madrid Drive 2, N64 Kalimari Desert 2R/T, Piranha Plant Cove 2R (Lvl 6), Piranha Plant Cove 2R/T, Piranha Plant Cove 2T (Lvl 8), Piranha Plant Cove 3R/T, Piranha Plant Cove R/T, Piranha Plant Pipeline T, RMX Choco Island 1R/T, RMX Choco Island 2R/T, RMX Donut Plains 1R, RMX Vanilla Lake 2, Rome Avanti T, Singapore Speedway, SNES Donut Plains 1R, SNES Donut Plains 3, SNES Vanilla Lake 2R/T, Squeaky Clean Sprint, Sydney Sprint 3R, Tokyo Blur 2R/T, Vancouver Velocity 3R, Wii DK Summit, Wii Dry Dry Ruins R/T, Wii Dry Dry Ruins T, Wii Moonview Highway, Wii Mushroom Gorge R/T, Yoshi's Island R/T
d_light_blue_toad_pit_crew;Light-blue Toad (Pit Crew);Super;3DS Toad Circuit T, DS Airship Fortress R, DS Airship Fortress R/T, London Loop R, Merry Mountain (Lvl 3), Merry Mountain R, N64 Frappe Snowland R, N64 Frappe Snowland T, Piranha Plant Cove R, RMX Mario Circuit 1R/T, RMX Vanilla Lake 1T, SNES Mario Circuit 1, SNES Vanilla Lake 1R, SNES Vanilla Lake 1R/T, SNES Vanilla Lake 1T, SNES Vanilla Lake 2R (Lvl 6), Vancouver Velocity 2, Yoshi's Island T
d_light_blue_yoshi;Light-blue Yoshi;Super;3DS Cheep Cheep Lagoon R, 3DS Mario Circuit R/T, 3DS Neo Bowser City R/T, Amsterdam Drift 2, Amsterdam Drift R, DS Airship Fortress, DS Shroom Ridge, GBA Riverside Park T, GBA Sky Garden R/T, GBA Snow Land T, GCN Baby Park R (Lvl 3), GCN Baby Park R/T, GCN Dino Dino Jungle T, GCN Yoshi Circuit R, Los Angeles Laps 3R, N64 Koopa Troopa Beach R, N64 Luigi Raceway, N64 Mario Raceway R, N64 Yoshi Valley T, Paris Promenade 2T, Piranha Plant Cove T, RMX Vanilla Lake 1T, Rome Avanti, Singapore Speedway R, SNES Donut Plains 1, SNES Mario Circuit 3R, SNES Vanilla Lake 2T, Squeaky Clean Sprint T, Sydney Sprint 2R/T, Sydney Sprint 3R/T, Tokyo Blur 2, Vancouver Velocity 3T, Wii Coconut Mall R, Wii Dry Dry Ruins T, Wii Koopa Cape, Wii Moonview Highway R/T, Yoshi's Island T (Lvl 6)
d_ludwig;Ludwig;Normal;3DS Neo Bowser City R/T, GBA Bowser's Castle 1, GCN Yoshi Circuit R/T (Lvl 6), N64 Kalimari Desert, N64 Kalimari Desert R/T
d_ludwig_mii_racing_suit;Ludwig Mii Racing Suit;HighEnd;3DS Bowser's Castle, 3DS Bowser's Castle R/T (Lvl 6), 3DS Neo Bowser City T, 3DS Rosalina's Ice World R/T, Bangkok Rush 2R/T, Berlin Byways 3R/T, DS Mario Circuit, GBA Bowser's Castle 2R (Lvl 3), GBA Bowser's Castle 4 (Lvl 8), GBA Peach Circuit R/T, GBA Sky Garden R/T, GBA Snow Land T, GCN Daisy Cruiser T, GCN Dino Dino Jungle R, GCN Waluigi Stadium, Madrid Drive R/T, New York Minute 2R, Piranha Plant Cove 3R/T, Piranha Plant Pipeline R, RMX Vanilla Lake 2T, SNES Bowser Castle 3R, SNES Bowser Castle 3R/T, SNES Ghost Valley 1R, SNES Koopa Troopa Beach 2R, Sydney Sprint, Sydney Sprint 3R/T, Tokyo Blur R/T, Vancouver Velocity 3R, Vancouver Velocity 3T, Wii DK Summit, Wii Dry Dry Ruins, Wii Koopa Cape, Wii Mushroom Gorge
d_luigi;Luigi;Super;3DS Cheep Cheep Lagoon T, DS DK Pass T, DS Luigi's Mansion, DS Luigi's Mansion R/T (Lvl 3), DS Luigi's Mansion T, DS Waluigi Pinball R (Lvl 6), DS Waluigi Pinball R/T, GBA Luigi Circuit R, New York Minute 3R, RMX Mario Circuit 1R/T, SNES Ghost Valley 1
d_luigi_chef;Luigi (Chef);HighEnd;3DS Bowser's Castle R, 3DS Bowser's Castle T, 3DS Cheep Cheep Lagoon T, Amsterdam Drift 3T, Athens Dash 2R, Athens Dash R/T, Berlin Byways R, DS Shroom Ridge R, GBA Battle Course 1, GBA Bowser's Castle 3R/T, GBA Bowser's Castle 4, GBA Cheep-Cheep Island, GBA Luigi Circuit R/T, GBA Snow Land, GCN Waluigi Stadium R, London Loop 2T, Madrid Drive 2T, Madrid Drive 3R/T, Madrid Drive R/T, N64 Choco Mountain R/T (Lvl 6), N64 Luigi Raceway T, N64 Mario Raceway R/T, N64 Yoshi Valley R/T, New York Minute R, Piranha Plant Pipeline T, RMX Choco Island 1R/T (Lvl 6), RMX Donut Plains 1R/T, RMX Donut Plains 1T (Lvl 8), RMX Ghost Valley 1R/T, RMX Vanilla Lake 2, Rome Avanti 3R, Rome Avanti R, Rome Avanti T, Singapore Speedway 3R/T, Sky-High Sundae R/T, SNES Bowser Castle 3T, SNES Choco Island 1R/T (Lvl 3), SNES Donut Plains 1T (Lvl 3), SNES Donut Plains 2R/T, SNES Donut Plains 3R/T, SNES Donut Plains 3T, Squeaky Clean Sprint R/T, Sydney Sprint 3R/T, Vancouver Velocity 3, Vancouver Velocity 3R/T, Wii Coconut Mall R/T, Wii Daisy Circuit T, Wii Dry Dry Ruins, Wii Koopa Cape T, Wii Mushroom Gorge R/T, Wii Rainbow Road R/T, Yoshi's Island T
d_luigi_classic;Luigi (Classic);HighEnd;3DS Mario Circuit R/T, 3DS Toad Circuit R (Lvl 6), 3DS Wario Shipyard R, DS Luigi's Mansion R, DS Luigi's Mansion R/T, GBA Battle Course 1, GBA Sunset Wilds, London Loop, London Loop 3R, London Loop 3R/T, London Loop T, Merry Mountain, N64 Frappe Snowland R (Lvl 3), New York Minute 4, Paris Promenade, SNES Donut Plains 1R/T, SNES Mario Circuit 1T (Lvl 3), SNES Mario Circuit 2R, SNES Mario Circuit 2T, SNES Mario Circuit 3T, SNES Vanilla Lake 1R (Lvl 6), Wii DK Summit (Lvl 8), Wii Maple Treeway T
d_luigi_gold_knight;Luigi (Gold Knight);HighEnd;Amsterdam Drift 3T, Athens Dash R, Bangkok Rush, Bangkok Rush 2, Bangkok Rush 3T, Berlin Byways, Berlin Byways 2R, DS DK Pass R/T, GBA Luigi Circuit R/T (Lvl 8), GBA Luigi Circuit T, GBA Sunset Wilds T, GBA Yoshi Desert T, GCN Cookie Land, GCN Daisy Cruiser, GCN Waluigi Stadium R/T (Lvl 6), Madrid Drive, Madrid Drive 2T, N64 Luigi Raceway, N64 Luigi Raceway T (Lvl 6), New York Minute 2R, New York Minute 3T, Paris Promenade 3R/T, Piranha Plant Cove R, Rome Avanti 2R, Rome Avanti R, Singapore Speedway T, SNES Ghost Valley 1, SNES Ghost Valley 1R (Lvl 3), SNES Mario Circuit 2R (Lvl 3), SNES Mario Circuit 2T, Sydney Sprint 3R/T, Sydney Sprint R/T, Wii Daisy Circuit R/T, Wii Dry Dry Ruins
d_luigi_golf;Luigi (Golf);HighEnd;3DS Daisy Hills, 3DS Neo Bowser City, 3DS Piranha Plant Slide R, 3DS Shy Guy Bazaar R/T, 3DS Wario Shipyard R/T, Amsterdam Drift, Athens Dash R, Bangkok Rush T, DS Luigi's Mansion R, DS Peach Gardens R, DS Peach Gardens R/T, DS Shroom Ridge, DS Waluigi Pinball, GBA Bowser's Castle 4, GBA Bowser's Castle 4R, GBA Cheep-Cheep Island, GBA Cheep-Cheep Island R (Lvl 3), GBA Cheep-Cheep Island T (Lvl 6), GBA Peach Circuit R/T, GCN Mushroom Bridge T, GCN Waluigi Stadium R/T, London Loop 3, London Loop 3R, London Loop T, Los Angeles Laps 2R, Los Angeles Laps 2R/T, Madrid Drive 2, Madrid Drive R/T, Merry Mountain R/T, N64 Frappe Snowland (Lvl 6), N64 Koopa Troopa Beach R, N64 Luigi Raceway, N64 Luigi Raceway R/T, N64 Yoshi Valley, N64 Yoshi Valley R, New York Minute B, Piranha Plant Cove 2, Piranha Plant Pipeline T, RMX Ghost Valley 1, RMX Ghost Valley 1R/T (Lvl 8), RMX Ghost Valley 1T, RMX Vanilla Lake 2R/T, Rome Avanti 2T, Singapore Speedway 2R, Singapore Speedway 2R/T, Singapore Speedway 3T, Sky-High Sundae T, SNES Ghost Valley 1R/T, SNES Ghost Valley 2, Wii Maple Treeway (Lvl 3), Wii Maple Treeway R, Wii Rainbow Road T
d_luigi_knight;Luigi (Knight);HighEnd;3DS Bowser's Castle R, 3DS Bowser's Castle R/T (Lvl 6), 3DS Neo Bowser City R/T, 3DS Rainbow Road T, 3DS Wario Shipyard, 3DS Wario Shipyard T, Berlin Byways 2, Berlin Byways 2R, Berlin Byways 3R, Berlin Byways 3T, Berlin Byways R/T, DS Airship Fortress R/T, DS Luigi's Mansion R/T, GBA Battle Course 1, GBA Boo Lake T, GBA Bowser's Castle 3 (Lvl 3), GBA Bowser's Castle 3R/T, GBA Lakeside Park R/T, GBA Luigi Circuit, GBA Peach Circuit R, GBA Yoshi Desert T, GCN DK Mountain R/T, GCN Waluigi Stadium R, GCN Waluigi Stadium T, Merry Mountain R/T, N64 Luigi Raceway, N64 Luigi Raceway R (Lvl 8), N64 Luigi Raceway T, N64 Yoshi Valley R, New York Minute 2, Piranha Plant Cove 2R, Piranha Plant Cove 3, Piranha Plant Cove R, RMX Bowser's Castle 1R, RMX Bowser's Castle 1T (Lvl 6), RMX Donut Plains 1T, RMX Rainbow Road 1, Rome Avanti 2T, Singapore Speedway, Singapore Speedway 3T, Vancouver Velocity 3, Vancouver Velocity 3T, Wii Daisy Circuit R, Wii Maple Treeway R/T (Lvl 3), Wii Mushroom Gorge R, Wii Rainbow Road R
d_luigi_lederhosen;Luigi (Lederhosen);HighEnd;3DS Mario Circuit R/T, 3DS Shy Guy Bazaar, Amsterdam Drift 2R, Berlin Byways 2, Berlin Byways 2R/T, Berlin Byways 3, Berlin Byways 3R/T, Berlin Byways 3T, Berlin Byways R/T, Berlin Byways T, DS Airship Fortress, DS Airship Fortress R/T, DS Airship Fortress T (Lvl 3), DS Luigi's Mansion, DS Luigi's Mansion T, DS Waluigi Pinball (Lvl 6), DS Waluigi Pinball T (Lvl 3), GBA Sunset Wilds R/T (Lvl 8), GCN Baby Park T, Merry Mountain, N64 Choco Mountain, N64 Choco Mountain R, N64 Choco Mountain R/T, N64 Kalimari Desert 2, N64 Kalimari Desert R, New York Minute 4R/T, RMX Choco Island 2T, RMX Ghost Valley 1T, RMX Vanilla Lake 1T, SNES Choco Island 1R/T, SNES Donut Plains 2R, SNES Mario Circuit 1 (Lvl 6), SNES Mario Circuit 1T, Wii DK Summit T
d_luigi_painter;Luigi (Painter);HighEnd;3DS Rainbow Road R/T, Amsterdam Drift 2T, Amsterdam Drift 3, Amsterdam Drift 3T, Amsterdam Drift R, Berlin Byways 2R, DS DK Pass R, DS Luigi's Mansion R, DS Luigi's Mansion R/T, DS Waluigi Pinball R, GBA Luigi Circuit R, GBA Peach Circuit R, GBA Sunset Wilds R, GBA Sunset Wilds T (Lvl 3), Los Angeles Laps 3T, Merry Mountain, Ninja Hideaway T, Paris Promenade 2R, Paris Promenade 2T, Paris Promenade 3, Paris Promenade 3R, Paris Promenade 3T (Lvl 6), Paris Promenade B, Paris Promenade R/T, RMX Rainbow Road 1 (Lvl 3), RMX Rainbow Road 1R, RMX Rainbow Road 2, RMX Vanilla Lake 1 (Lvl 8), RMX Vanilla Lake 1T, Singapore Speedway, SNES Bowser Castle 3T, SNES Choco Island 1, SNES Choco Island 1R, SNES Donut Plains 2R/T, SNES Donut Plains 2T (Lvl 6), SNES Koopa Troopa Beach 2R, SNES Rainbow Road, SNES Rainbow Road T, Sydney Sprint 2, Tokyo Blur 3, Vancouver Velocity R, Wii Maple Treeway, Wii Maple Treeway T
d_luigi_vacation;Luigi (Vacation);HighEnd;3DS Bowser's Castle (Lvl 3), 3DS Cheep Cheep Lagoon R/T, 3DS Neo Bowser City (Lvl 3), 3DS Neo Bowser City R, 3DS Shy Guy Bazaar T, 3DS Wario Shipyard R, Athens Dash 2T, Bangkok Rush T, Berlin Byways 2R/T, DS Luigi's Mansion R, DS Luigi's Mansion T (Lvl 8), DS Waluigi Pinball R, GBA Cheep-Cheep Island R, GBA Cheep-Cheep Island T, GBA Sky Garden R, GBA Sky Garden T, GBA Sunset Wilds R (Lvl 6), Los Angeles Laps 2R, Los Angeles Laps 3, Merry Mountain R, N64 Kalimari Desert, N64 Luigi Raceway, N64 Yoshi Valley T, Paris Promenade 3T, Piranha Plant Cove, RMX Ghost Valley 1T, Rome Avanti, Singapore Speedway, Singapore Speedway 2, Singapore Speedway 2R, Singapore Speedway 2R/T, Singapore Speedway 3, Singapore Speedway R, Singapore Speedway R/T (Lvl 6), Singapore Speedway T, SNES Choco Island 1, SNES Choco Island 2R/T, SNES Koopa Troopa Beach 2R, Wii Coconut Mall T, Wii Koopa Cape T
d_luigi_mii_racing_suit;Luigi Mii Racing Suit;HighEnd;3DS Bowser's Castle T (Lvl 8), 3DS Daisy Hills R, 3DS Neo Bowser City T, Berlin Byways 2R/T, Berlin Byways 2T, DS Luigi's Mansion R, DS Waluigi Pinball R, GBA Luigi Circuit T, GBA Peach Circuit, N64 Kalimari Desert 2T, New York Minute 4R, RMX Ghost Valley 1, RMX Ghost Valley 1R (Lvl 6), SNES Choco Island 1R, SNES Donut Plains 1T, SNES Donut Plains 2T, SNES Mario Circuit 1R, SNES Vanilla Lake 2R (Lvl 3), SNES Vanilla Lake 2T, Vancouver Velocity
d_mario;Mario;Super;3DS Cheep Cheep Lagoon T, 3DS Mario Circuit T, GBA Battle Course 1, GBA Sky Garden R/T, GCN Yoshi Circuit R/T (Lvl 3), N64 Koopa Troopa Beach, N64 Koopa Troopa Beach R (Lvl 6), RMX Rainbow Road 2R, SNES Mario Circuit 1, SNES Mario Circuit 3R/T
d_mario_aviator;Mario (Aviator);HighEnd;3DS Daisy Hills T, 3DS Mario Circuit R, 3DS Rock Rock Mountain, 3DS Rock Rock Mountain R (Lvl 3), 3DS Rock Rock Mountain T, Amsterdam Drift, Bangkok Rush, Berlin Byways 3T, DS Airship Fortress, DS Mario Circuit R/T, GBA Cheep-Cheep Island, GBA Sky Garden, GBA Sky Garden R (Lvl 6), GBA Sky Garden R/T, N64 Choco Mountain R, N64 Kalimari Desert 2, N64 Kalimari Desert 2R/T, N64 Kalimari Desert T, N64 Yoshi Valley T, Paris Promenade 2, Paris Promenade 2R, Paris Promenade B, RMX Bowser's Castle 1, RMX Ghost Valley 1R/T (Lvl 6), Sky-High Sundae, SNES Choco Island 1R/T, SNES Koopa Troopa Beach 2, SNES Koopa Troopa Beach 2R, SNES Mario Circuit 2T (Lvl 8), SNES Vanilla Lake 2T, Wii DK Summit T (Lvl 3), Wii Dry Dry Ruins R, Wii Koopa Cape T, Wii Moonview Highway R/T
