ID;Name;Rarity;Top Shelf Courses
g_gold_meteors;Gold Meteors;HighEnd;3DS Daisy Hills T, 3DS Rainbow Road R, 3DS Rosalina's Ice World R/T, 3DS Wario Shipyard T, Athens Dash 2R, Athens Dash 3R, Athens Dash R, Bangkok Rush, Bangkok Rush T, DS Twilight House, GBA Bowser's Castle 3R, GBA Cheep-Cheep Island T (Lvl 6), GBA Lakeside Park R, GBA Luigi Circuit R, GBA Sunset Wilds, GBA Sunset Wilds R, GBA Yoshi Desert R/T, GCN DK Mountain R, GCN Waluigi Stadium R, Los Angeles Laps 3T, Madrid Drive 2R, N64 Kalimari Desert, N64 Kalimari Desert 2R/T (Lvl 6), N64 Kalimari Desert 2T, N64 Kalimari Desert T, Ninja Hideaway, Paris Promenade 3, RMX Bowser's Castle 1T, RMX Choco Island 1T, RMX Choco Island 2R, RMX Choco Island 2R/T, RMX Donut Plains 1R/T, RMX Rainbow Road 2R/T, RMX Rainbow Road 2T (Lvl 3), SNES Bowser Castle 3R, SNES Choco Island 1R/T, SNES Choco Island 2R/T, SNES Donut Plains 3, SNES Ghost Valley 2 (Lvl 8), SNES Koopa Troopa Beach 2, SNES Mario Circuit 3R, SNES Rainbow Road R, SNES Rainbow Road R/T (Lvl 3), Sydney Sprint 2, Wii DK Summit T, Wii Maple Treeway R
g_gold_new_year_s_kite;Gold New Year's Kite;HighEnd;3DS Bowser's Castle R, 3DS Rosalina's Ice World R (Lvl 6), 3DS Shy Guy Bazaar, 3DS Shy Guy Bazaar R, Athens Dash 3R, Berlin Byways 2R, DS Airship Fortress R, GBA Bowser's Castle 2R/T, GBA Sunset Wilds R/T (Lvl 3), GBA Sunset Wilds T, RMX Choco Island 1R/T (Lvl 8), RMX Choco Island 1T (Lvl 3), RMX Mario Circuit 1R, RMX Rainbow Road 2 (Lvl 6), SNES Mario Circuit 1T, SNES Mario Circuit 2, SNES Mario Circuit 2R, SNES Mario Circuit 2R/T, SNES Rainbow Road R/T, Sydney Sprint R/T, Tokyo Blur, Tokyo Blur 2R
g_gold_origami_glider;Gold Origami Glider;HighEnd;3DS Piranha Plant Slide R/T, Athens Dash 2R, Bangkok Rush R/T, Bangkok Rush T, Berlin Byways 3R/T, DS DK Pass, DS Mario Circuit R, GBA Bowser's Castle 4R, GCN Daisy Cruiser R, GCN Waluigi Stadium R/T, Madrid Drive 3R, Madrid Drive R, N64 Kalimari Desert 2T, Piranha Plant Cove 2, Piranha Plant Cove 3, RMX Choco Island 1, RMX Choco Island 2, RMX Vanilla Lake 1R, Rome Avanti 2, Rome Avanti 3R/T, SNES Donut Plains 1 (Lvl 3), SNES Donut Plains 1R/T, SNES Ghost Valley 2R/T (Lvl 6), SNES Ghost Valley 2T, SNES Mario Circuit 1R, SNES Mario Circuit 2R, SNES Vanilla Lake 1, Sydney Sprint 2R, Tokyo Blur 2R, Tokyo Blur 3, Tokyo Blur 3T, Tokyo Blur T, Vancouver Velocity T, Wii Coconut Mall, Wii Daisy Circuit R, Wii DK Summit R/T, Wii Dry Dry Ruins T, Wii Koopa Cape R (Lvl 6), Wii Maple Treeway (Lvl 3), Wii Maple Treeway R/T, Wii Mushroom Gorge, Wii Mushroom Gorge R/T (Lvl 8)
g_gold_penguin_wingtip;Gold Penguin Wingtip;HighEnd;3DS Bowser's Castle R, 3DS Mario Circuit R/T, 3DS Neo Bowser City R, 3DS Rainbow Road R, 3DS Rainbow Road R/T, DS DK Pass, GBA Bowser's Castle 2T (Lvl 3), GCN Yoshi Circuit R/T, London Loop 2R/T, London Loop 2T, Los Angeles Laps 3R, N64 Choco Mountain, N64 Choco Mountain R/T (Lvl 8), N64 Kalimari Desert R, N64 Kalimari Desert T, Piranha Plant Cove 3R, RMX Choco Island 1R/T, RMX Choco Island 2T (Lvl 3), RMX Rainbow Road 2T (Lvl 6), SNES Koopa Troopa Beach 2R, Tokyo Blur 4, Vancouver Velocity 2 (Lvl 6), Wii Dry Dry Ruins R
g_gold_piranha_plant_balloons;Gold Piranha Plant Balloons;HighEnd;3DS Piranha Plant Slide R/T, 3DS Rosalina's Ice World T, Athens Dash 2R, Athens Dash 3R, Bangkok Rush 2, Berlin Byways 2, GBA Bowser's Castle 4R, GBA Lakeside Park R, GBA Luigi Circuit R, GBA Sunset Wilds R (Lvl 3), GBA Sunset Wilds R/T, GBA Yoshi Desert R/T (Lvl 6), GBA Yoshi Desert T, GCN Dino Dino Jungle T (Lvl 3), Madrid Drive 3R, Madrid Drive R, N64 Frappe Snowland, Paris Promenade 2, Paris Promenade 3R, Piranha Plant Cove 3R, Piranha Plant Pipeline R/T, Piranha Plant Pipeline T (Lvl 8), Rome Avanti 3R/T, SNES Vanilla Lake 1R, Sydney Sprint 2R/T, Sydney Sprint R, Wii Daisy Circuit R, Wii Dry Dry Ruins (Lvl 6), Wii Dry Dry Ruins T
g_gold_swooper;Gold Swooper;HighEnd;3DS Neo Bowser City R (Lvl 8), 3DS Rainbow Road, 3DS Rock Rock Mountain R, 3DS Shy Guy Bazaar, 3DS Shy Guy Bazaar R/T, DS DK Pass R/T, GBA Bowser's Castle 2 (Lvl 6), London Loop T, N64 Choco Mountain, N64 Choco Mountain R (Lvl 6), N64 Choco Mountain T, N64 Kalimari Desert, N64 Kalimari Desert 2T, N64 Kalimari Desert R (Lvl 3), N64 Kalimari Desert R/T (Lvl 3), SNES Donut Plains 1, SNES Donut Plains 1T, SNES Ghost Valley 1R/T, SNES Vanilla Lake 1R, Tokyo Blur R
g_gold_tanooki_parafoil;Gold Tanooki Parafoil;HighEnd;3DS Mario Circuit, 3DS Rainbow Road R, 3DS Rainbow Road R/T, 3DS Rainbow Road T, 3DS Shy Guy Bazaar R, 3DS Toad Circuit T, DS DK Pass R/T, DS Waluigi Pinball T, London Loop 3R, Merry Mountain T, Piranha Plant Cove T, RMX Ghost Valley 1R (Lvl 6), RMX Rainbow Road 2R/T (Lvl 8), SNES Choco Island 1R/T (Lvl 6), SNES Donut Plains 1 (Lvl 3), SNES Donut Plains 2R/T, SNES Donut Plains 2T, SNES Ghost Valley 1R (Lvl 3), SNES Ghost Valley 1R/T, SNES Mario Circuit 3, Sydney Sprint 2T
g_gold_toe_bean_balloons;Gold Toe-Bean Balloons;HighEnd;3DS Bowser's Castle, 3DS Bowser's Castle R, 3DS Bowser's Castle T (Lvl 6), 3DS Rainbow Road R/T, Athens Dash 3T, Bangkok Rush, Bangkok Rush 2, Berlin Byways, Berlin Byways R, DS Mario Circuit, DS Mario Circuit R, GBA Bowser's Castle 2, GBA Bowser's Castle 3T, GBA Sky Garden, GBA Yoshi Desert R/T, GCN Mushroom Bridge R/T, London Loop 3, Los Angeles Laps 2T, Los Angeles Laps 3T, Madrid Drive 3, N64 Koopa Troopa Beach, Piranha Plant Cove 2R, RMX Bowser's Castle 1, RMX Choco Island 1T, RMX Choco Island 2 (Lvl 8), RMX Choco Island 2R (Lvl 3), RMX Rainbow Road 1R/T (Lvl 3), RMX Rainbow Road 1T, RMX Rainbow Road 2R (Lvl 6), RMX Rainbow Road 2T, Singapore Speedway 2, Singapore Speedway R, SNES Rainbow Road, Wii DK Summit, Wii DK Summit R/T, Wii Dry Dry Ruins R/T, Wii Mushroom Gorge
g_gold_tulips;Gold Tulips;HighEnd;3DS Daisy Hills R/T, 3DS Neo Bowser City, 3DS Rosalina's Ice World, Amsterdam Drift 2, Amsterdam Drift R (Lvl 6), Amsterdam Drift T (Lvl 6), Athens Dash 2 (Lvl 8), Athens Dash 3R, Bangkok Rush 2, DS Peach Gardens R/T, DS Shroom Ridge, GBA Bowser's Castle 1T, GBA Bowser's Castle 4R, GBA Lakeside Park R, GBA Yoshi Desert, GCN Dino Dino Jungle R/T, GCN Waluigi Stadium R, London Loop R (Lvl 3), London Loop R/T, Madrid Drive 2R, N64 Frappe Snowland R, N64 Kalimari Desert 2, N64 Kalimari Desert R, N64 Mario Raceway R, New York Minute R/T, Paris Promenade 2, Paris Promenade R/T (Lvl 3), Paris Promenade T, Piranha Plant Cove 3R, RMX Choco Island 1, RMX Choco Island 2R/T, RMX Vanilla Lake 2R, Rome Avanti 2, SNES Choco Island 2T, SNES Mario Circuit 2R/T, SNES Vanilla Lake 2, Sydney Sprint 2R/T, Sydney Sprint 3R/T, Tokyo Blur T, Vancouver Velocity 2R, Wii Daisy Circuit, Wii Maple Treeway T
g_gold_umbrella;Gold Umbrella;HighEnd;3DS Daisy Hills R, 3DS Neo Bowser City R, 3DS Rosalina's Ice World, Athens Dash 2R, Bangkok Rush 2R (Lvl 8), Bangkok Rush 3, Bangkok Rush 3R, Bangkok Rush 3T (Lvl 6), Bangkok Rush R, Bangkok Rush R/T (Lvl 3), DS Peach Gardens T, GBA Cheep-Cheep Island T, GBA Luigi Circuit R, GBA Sunset Wilds R, GBA Yoshi Desert R/T, GCN Waluigi Stadium R, London Loop 3R, Los Angeles Laps 2T, Los Angeles Laps 3R/T, Madrid Drive 2R, N64 Kalimari Desert 2R/T, N64 Kalimari Desert 2T, N64 Kalimari Desert R, N64 Kalimari Desert T, N64 Mario Raceway R, N64 Royal Raceway R/T, New York Minute T, Paris Promenade, Paris Promenade 2R, Paris Promenade 3R, Piranha Plant Cove 3R, Piranha Plant Cove R, RMX Choco Island 2, RMX Choco Island 2R, RMX Donut Plains 1R, RMX Vanilla Lake 2R, Rome Avanti 2, SNES Choco Island 1R, SNES Choco Island 2R, SNES Donut Plains 2, SNES Donut Plains 3T, Squeaky Clean Sprint R, Sydney Sprint 2R/T, Tokyo Blur 2R/T (Lvl 3), Tokyo Blur 3R/T (Lvl 6), Tokyo Blur 4R/T, Vancouver Velocity T, Wii Daisy Circuit R, Wii Dry Dry Ruins R, Wii Maple Treeway, Wii Rainbow Road
g_golden_glider;Golden Glider;HighEnd;3DS Neo Bowser City R/T, Amsterdam Drift 2R/T (Lvl 6), Amsterdam Drift 3, Amsterdam Drift R/T, Athens Dash, Athens Dash R/T (Lvl 8), Bangkok Rush 2R/T, Berlin Byways 3R, Berlin Byways R (Lvl 6), Berlin Byways R/T, DS Airship Fortress R, DS Mario Circuit, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 2R/T, GBA Lakeside Park R, GBA Snow Land T, GBA Sunset Wilds T, GBA Yoshi Desert R, GCN Daisy Cruiser T, GCN Mushroom Bridge R/T, GCN Waluigi Stadium T, London Loop R/T (Lvl 3), London Loop T, Madrid Drive, Madrid Drive 2T, N64 Kalimari Desert T, N64 Luigi Raceway R, N64 Mario Raceway T, New York Minute 2R/T, New York Minute 3, Paris Promenade 2T, Paris Promenade R/T (Lvl 3), RMX Choco Island 1R/T, RMX Vanilla Lake 1R/T, RMX Vanilla Lake 2, Rome Avanti, Rome Avanti 2R/T, Singapore Speedway 3R, SNES Bowser Castle 3T, SNES Choco Island 2T, SNES Vanilla Lake 2R/T, Sydney Sprint 2R, Tokyo Blur R/T, Wii Coconut Mall T, Wii Daisy Circuit T, Wii DK Summit T, Wii Dry Dry Ruins T, Wii Koopa Cape R/T, Wii Maple Treeway
g_golden_wings;Golden Wings;HighEnd;3DS Bowser's Castle R/T, 3DS Bowser's Castle T, 3DS Neo Bowser City T, 3DS Piranha Plant Slide T, 3DS Rainbow Road, 3DS Rainbow Road R/T, 3DS Wario Shipyard T (Lvl 8), Bangkok Rush, Bangkok Rush T, Berlin Byways 2R, Berlin Byways 2T, GBA Bowser's Castle 1, GBA Bowser's Castle 1T, GBA Bowser's Castle 2, GCN Dino Dino Jungle R, GCN Dino Dino Jungle T (Lvl 6), London Loop 2, London Loop 3T, Los Angeles Laps 2R/T, Los Angeles Laps 3T, Merry Mountain R/T, N64 Frappe Snowland T, N64 Kalimari Desert 2, N64 Kalimari Desert 2R/T, N64 Kalimari Desert T, N64 Yoshi Valley, RMX Bowser's Castle 1R/T, RMX Choco Island 2R/T, RMX Donut Plains 1T, RMX Ghost Valley 1R, RMX Ghost Valley 1T (Lvl 6), RMX Rainbow Road 1 (Lvl 3), RMX Rainbow Road 2R/T, RMX Vanilla Lake 1T, Rome Avanti 3R, Singapore Speedway T, SNES Mario Circuit 1R/T, SNES Rainbow Road (Lvl 3), Vancouver Velocity 2R/T, Wii Koopa Cape R, Wii Koopa Cape T, Wii Mushroom Gorge
g_goomba_hanafuda;Goomba Hanafuda;HighEnd;3DS Daisy Hills, 3DS Daisy Hills R, 3DS Daisy Hills T, 3DS Neo Bowser City R (Lvl 8), 3DS Toad Circuit, 3DS Toad Circuit R, 3DS Toad Circuit T, DS Waluigi Pinball, DS Waluigi Pinball R, DS Waluigi Pinball R/T, DS Waluigi Pinball T, GBA Bowser's Castle 2R (Lvl 3), GBA Bowser's Castle 2T (Lvl 6), SNES Choco Island 2R (Lvl 3), SNES Choco Island 2T (Lvl 6)
g_great_sail;Great Sail;HighEnd;3DS Daisy Hills T (Lvl 3), DS Airship Fortress, GCN Yoshi Circuit R/T (Lvl 3), Los Angeles Laps 2R, Los Angeles Laps R/T, N64 Frappe Snowland T, N64 Kalimari Desert 2, N64 Kalimari Desert 2T, N64 Royal Raceway, N64 Royal Raceway R (Lvl 6), RMX Rainbow Road 1, RMX Rainbow Road 1T (Lvl 6), SNES Choco Island 1R, SNES Koopa Troopa Beach 2R, SNES Koopa Troopa Beach 2T, Squeaky Clean Sprint R, Tokyo Blur 2, Tokyo Blur 2T, Wii DK Summit (Lvl 8)
g_green_cat_parafoil;Green Cat Parafoil;HighEnd;3DS Cheep Cheep Lagoon R/T, 3DS Cheep Cheep Lagoon T, 3DS Piranha Plant Slide R, 3DS Shy Guy Bazaar R, 3DS Toad Circuit T (Lvl 3), Bangkok Rush, Berlin Byways 2R, Berlin Byways 3T, Berlin Byways R, Berlin Byways T, DS Luigi's Mansion R/T (Lvl 3), DS Luigi's Mansion T, DS Peach Gardens R/T, DS Shroom Ridge R/T, GBA Boo Lake, GBA Bowser's Castle 4, GBA Luigi Circuit R/T, GBA Peach Circuit R/T, GCN Baby Park R (Lvl 8), GCN Baby Park T, GCN Dino Dino Jungle T, GCN DK Mountain, GCN DK Mountain R/T, GCN Yoshi Circuit R, GCN Yoshi Circuit T, N64 Luigi Raceway R, N64 Luigi Raceway R/T, N64 Yoshi Valley R, N64 Yoshi Valley T, New York Minute 2T, Paris Promenade 2R/T, Piranha Plant Pipeline R, RMX Bowser's Castle 1T, RMX Choco Island 1R/T (Lvl 6), RMX Donut Plains 1, RMX Donut Plains 1T, RMX Vanilla Lake 1R/T, Rome Avanti T, Singapore Speedway 3T, SNES Bowser Castle 3T, Tokyo Blur 3R, Vancouver Velocity 3, Wii Dry Dry Ruins T, Wii Koopa Cape, Wii Koopa Cape R/T, Wii Koopa Cape T (Lvl 6), Wii Moonview Highway T, Wii Rainbow Road
g_green_checkered_glider;Green Checkered Glider;HighEnd;3DS Piranha Plant Slide, Berlin Byways 2T, Berlin Byways 3, DS DK Pass R, DS Luigi's Mansion, DS Luigi's Mansion R, DS Luigi's Mansion R/T (Lvl 3), DS Shroom Ridge T (Lvl 8), GBA Luigi Circuit R, GBA Luigi Circuit T, GCN Baby Park R/T, London Loop 3R, Madrid Drive 2R, N64 Koopa Troopa Beach R/T, N64 Luigi Raceway R/T, N64 Royal Raceway R, New York Minute 3T, Paris Promenade T, Piranha Plant Cove 3R/T, Piranha Plant Cove 3T (Lvl 6), Piranha Plant Cove R, Piranha Plant Pipeline R, RMX Choco Island 1T, Rome Avanti 2, Singapore Speedway R, SNES Choco Island 2R, SNES Choco Island 2T (Lvl 3), SNES Ghost Valley 1R/T, SNES Ghost Valley 2, SNES Ghost Valley 2T (Lvl 6), SNES Koopa Troopa Beach 2R/T, SNES Vanilla Lake 2T, Squeaky Clean Sprint, Sydney Sprint R/T, Tokyo Blur 3R, Wii Coconut Mall, Wii Moonview Highway R/T
g_green_emblem;Green Emblem;HighEnd;3DS Cheep Cheep Lagoon, 3DS Piranha Plant Slide R/T, Athens Dash 3R/T, Bangkok Rush, Bangkok Rush 2R, Berlin Byways 2R, Berlin Byways 3, DS DK Pass T, GBA Luigi Circuit (Lvl 6), GBA Luigi Circuit R (Lvl 8), GBA Luigi Circuit T, GBA Sunset Wilds, GCN Dino Dino Jungle R, GCN Waluigi Stadium R, Los Angeles Laps 3R/T, Madrid Drive, Madrid Drive 3, N64 Koopa Troopa Beach R, N64 Luigi Raceway R/T, N64 Luigi Raceway T (Lvl 6), N64 Mario Raceway R/T, Paris Promenade 2T, Paris Promenade 3R/T, Paris Promenade T, Piranha Plant Pipeline R/T, RMX Vanilla Lake 2, Rome Avanti, Rome Avanti 3R, Singapore Speedway T, SNES Ghost Valley 1R (Lvl 3), SNES Ghost Valley 1T, SNES Koopa Troopa Beach 2R/T, SNES Mario Circuit 2R (Lvl 3), Sydney Sprint, Vancouver Velocity 2
g_green_sprout;Green Sprout;HighEnd;3DS Piranha Plant Slide T, Amsterdam Drift 2, Amsterdam Drift 2R/T, Amsterdam Drift 2T, Amsterdam Drift 3, Amsterdam Drift T, Bangkok Rush 3R, DS Shroom Ridge R, GBA Sky Garden R/T, GBA Sunset Wilds R/T (Lvl 6), GCN Baby Park, GCN Dino Dino Jungle, GCN Dino Dino Jungle T, GCN Yoshi Circuit, Madrid Drive, Madrid Drive R/T, Merry Mountain T, N64 Kalimari Desert 2, N64 Koopa Troopa Beach T, N64 Mario Raceway R/T, N64 Yoshi Valley, N64 Yoshi Valley R (Lvl 8), N64 Yoshi Valley T (Lvl 6), New York Minute 4T, New York Minute R, Ninja Hideaway T, Paris Promenade 2R/T, Paris Promenade 3R/T, Singapore Speedway, Singapore Speedway 3T, SNES Choco Island 1 (Lvl 3), SNES Choco Island 1R/T, SNES Choco Island 1T, SNES Donut Plains 1, SNES Donut Plains 1T, SNES Donut Plains 3, SNES Mario Circuit 2R/T, Wii Coconut Mall T, Wii Koopa Cape, Wii Maple Treeway R/T, Wii Maple Treeway T (Lvl 3)
g_heart_balloons;Heart Balloons;HighEnd;3DS Rainbow Road R/T, 3DS Toad Circuit R/T, DS Waluigi Pinball R, DS Waluigi Pinball R/T, GCN Yoshi Circuit T (Lvl 3), London Loop 2R, N64 Frappe Snowland (Lvl 6), N64 Frappe Snowland R, N64 Koopa Troopa Beach R/T, Paris Promenade, Paris Promenade 2R, Paris Promenade R, RMX Choco Island 1 (Lvl 6), RMX Choco Island 1T, RMX Choco Island 2R (Lvl 8), SNES Donut Plains 1T, SNES Rainbow Road R/T, SNES Rainbow Road T (Lvl 3), SNES Vanilla Lake 1, SNES Vanilla Lake 1T
g_home_field_glider;Home-Field Glider;HighEnd;3DS Daisy Hills R/T, 3DS Toad Circuit R/T, 3DS Toad Circuit T (Lvl 6), Amsterdam Drift, GBA Bowser's Castle 3T, GBA Cheep-Cheep Island, GBA Cheep-Cheep Island R, GBA Cheep-Cheep Island T (Lvl 3), GCN Daisy Cruiser R, London Loop 3R/T, Los Angeles Laps, Los Angeles Laps 2R/T, Los Angeles Laps 2T, Los Angeles Laps 3, Los Angeles Laps 3R, Los Angeles Laps 3R/T (Lvl 6), Los Angeles Laps T, N64 Koopa Troopa Beach R, New York Minute 4R/T, New York Minute 4T, New York Minute B, Piranha Plant Pipeline T, RMX Bowser's Castle 1, RMX Choco Island 2T, RMX Ghost Valley 1 (Lvl 8), SNES Choco Island 1R/T, SNES Choco Island 2, SNES Donut Plains 1T, SNES Koopa Troopa Beach 2, SNES Mario Circuit 1, SNES Mario Circuit 1R, SNES Mario Circuit 2R (Lvl 3), SNES Mario Circuit 2T, Sydney Sprint, Sydney Sprint 2R, Tokyo Blur 2R, Tokyo Blur 2T
g_icy_mario_s_mustache;Icy Mario's Mustache;HighEnd;3DS Mario Circuit, 3DS Piranha Plant Slide R, 3DS Piranha Plant Slide T, 3DS Rosalina's Ice World R/T (Lvl 6), Amsterdam Drift, Amsterdam Drift 2R, Amsterdam Drift 2R/T, Amsterdam Drift 3, DS Mario Circuit R, DS Shroom Ridge T, GBA Boo Lake R, GBA Boo Lake R/T, GBA Peach Circuit, GBA Riverside Park R, Madrid Drive 2R, Madrid Drive R, N64 Mario Raceway T, N64 Yoshi Valley R/T, Ninja Hideaway T, Piranha Plant Cove 2, Piranha Plant Pipeline, RMX Donut Plains 1R/T, RMX Ghost Valley 1R, RMX Rainbow Road 1R, RMX Rainbow Road 2T, RMX Vanilla Lake 1, RMX Vanilla Lake 1R (Lvl 3), RMX Vanilla Lake 1T (Lvl 6), RMX Vanilla Lake 2, Rome Avanti 3T, Singapore Speedway 2T, Singapore Speedway 3R/T, Singapore Speedway 3T, Singapore Speedway T, Sky-High Sundae R (Lvl 8), Sky-High Sundae R/T, Sky-High Sundae T, SNES Koopa Troopa Beach 2R/T, SNES Vanilla Lake 1R, SNES Vanilla Lake 1T (Lvl 3), Squeaky Clean Sprint R/T, Sydney Sprint R/T, Vancouver Velocity 2T, Vancouver Velocity 3R, Vancouver Velocity 3R/T, Vancouver Velocity R, Wii DK Summit, Wii DK Summit R/T, Wii Koopa Cape R/T, Wii Moonview Highway, Wii Mushroom Gorge R, Wii Rainbow Road
g_jellychute;Jellychute;HighEnd;3DS Rosalina's Ice World R/T, Amsterdam Drift 3T, Bangkok Rush 2, Bangkok Rush 3T, Bangkok Rush R, GBA Cheep-Cheep Island R/T (Lvl 8), GCN Daisy Cruiser R/T, GCN Daisy Cruiser T (Lvl 6), GCN Mushroom Bridge R, Los Angeles Laps 3R/T, Madrid Drive R/T, N64 Koopa Troopa Beach R, Piranha Plant Cove 3T, RMX Vanilla Lake 2R/T, SNES Koopa Troopa Beach 2, SNES Koopa Troopa Beach 2R/T (Lvl 6), SNES Koopa Troopa Beach 2T (Lvl 3), SNES Vanilla Lake 1, SNES Vanilla Lake 2R/T, Squeaky Clean Sprint R/T, Sydney Sprint 2R/T (Lvl 3), Sydney Sprint 2T, Sydney Sprint 3R/T, Tokyo Blur 3, Vancouver Velocity 3T, Wii Daisy Circuit R/T, Wii Moonview Highway T
g_jolly_bells;Jolly Bells;HighEnd;3DS Rainbow Road, 3DS Rainbow Road T, 3DS Rock Rock Mountain, 3DS Rosalina's Ice World R, Berlin Byways 2R/T, DS DK Pass, GBA Snow Land R, GCN Baby Park R, London Loop 3, Merry Mountain, Merry Mountain R (Lvl 6), N64 Frappe Snowland R (Lvl 3), N64 Frappe Snowland T (Lvl 3), N64 Kalimari Desert 2R/T (Lvl 8), N64 Royal Raceway R, N64 Royal Raceway T, RMX Choco Island 1T, RMX Rainbow Road 2, Rome Avanti 3R, SNES Rainbow Road R, SNES Rainbow Road T (Lvl 6), SNES Vanilla Lake 2R, Tokyo Blur 4T, Vancouver Velocity 2R/T, Wii DK Summit R/T
g_jumping_mario_hanafuda;Jumping Mario Hanafuda;HighEnd;3DS Rock Rock Mountain (Lvl 8), GBA Sunset Wilds R (Lvl 6), GBA Sunset Wilds T (Lvl 6), GCN Yoshi Circuit, GCN Yoshi Circuit R, GCN Yoshi Circuit T, N64 Choco Mountain, N64 Choco Mountain R, N64 Choco Mountain T, N64 Royal Raceway (Lvl 3), N64 Royal Raceway R (Lvl 3), Rome Avanti 3R/T, SNES Rainbow Road, SNES Rainbow Road R, SNES Rainbow Road T
g_lava_rocks;Lava Rocks;HighEnd;3DS Bowser's Castle R/T, 3DS Rosalina's Ice World, Athens Dash 2R/T, Athens Dash 3R/T, Athens Dash R/T, Bangkok Rush 2T, Bangkok Rush 3R/T, DS Airship Fortress R/T, GBA Bowser's Castle 1T (Lvl 6), GBA Bowser's Castle 3, GBA Bowser's Castle 3R (Lvl 8), GBA Bowser's Castle 3R/T, GBA Bowser's Castle 3T, GBA Lakeside Park, GBA Lakeside Park R/T, GBA Yoshi Desert T, GCN DK Mountain, GCN DK Mountain T, GCN Waluigi Stadium T, Madrid Drive 2T, N64 Choco Mountain R, N64 Choco Mountain R/T (Lvl 3), N64 Kalimari Desert, N64 Kalimari Desert 2R/T, N64 Kalimari Desert T, N64 Yoshi Valley, New York Minute 3, New York Minute 4T, New York Minute R/T, Piranha Plant Cove 2T, Piranha Plant Cove R, RMX Bowser's Castle 1, RMX Choco Island 1T, RMX Choco Island 2T, Singapore Speedway 2, Singapore Speedway 2R, Singapore Speedway 2R/T, SNES Bowser Castle 3, SNES Choco Island 1R/T (Lvl 6), SNES Choco Island 2R/T (Lvl 3), SNES Ghost Valley 2R, SNES Ghost Valley 2R/T, SNES Mario Circuit 1T, SNES Mario Circuit 2R, Wii Dry Dry Ruins, Wii Dry Dry Ruins R/T
g_le_tricolore;Le Tricolore;HighEnd;3DS Daisy Hills R/T, Athens Dash 3T, Berlin Byways 3R/T, GBA Bowser's Castle 2R, GBA Cheep-Cheep Island (Lvl 8), GBA Cheep-Cheep Island R, GCN Dino Dino Jungle R/T, GCN Yoshi Circuit R/T (Lvl 6), Madrid Drive 2T, Paris Promenade 2R/T, Paris Promenade 3R, Paris Promenade 3R/T, Paris Promenade B, Paris Promenade R, Paris Promenade T, SNES Choco Island 1R (Lvl 6), SNES Choco Island 2 (Lvl 3), SNES Mario Circuit 1R/T, SNES Mario Circuit 2R/T (Lvl 3), SNES Mario Circuit 3, SNES Mario Circuit 3R/T, SNES Rainbow Road R/T, SNES Rainbow Road T
g_lightning_oilpaper;Lightning Oilpaper;Super;3DS Cheep Cheep Lagoon T, 3DS Neo Bowser City R, 3DS Shy Guy Bazaar, Athens Dash 2R, Athens Dash 3R, DS Airship Fortress R, N64 Kalimari Desert, N64 Kalimari Desert R, Rome Avanti R/T, SNES Ghost Valley 1T, SNES Mario Circuit 2T, SNES Mario Circuit 3R (Lvl 6), SNES Rainbow Road T (Lvl 3)
g_luigi_golf_cap;Luigi Golf Cap;HighEnd;Berlin Byways (Lvl 6), Berlin Byways 2 (Lvl 3), Berlin Byways 3R/T, Berlin Byways R/T, DS DK Pass R, GBA Luigi Circuit R, GBA Luigi Circuit R/T, Los Angeles Laps 2R, Madrid Drive 2, Madrid Drive 3R, Madrid Drive R (Lvl 3), Madrid Drive R/T, N64 Frappe Snowland T, Piranha Plant Cove 3 (Lvl 6), Piranha Plant Cove 3R, Rome Avanti 3, SNES Vanilla Lake 2R/T, Sydney Sprint 3R, Wii Moonview Highway (Lvl 8), Wii Moonview Highway R/T
g_luigi_parafoil;Luigi Parafoil;HighEnd;3DS Toad Circuit R/T, 3DS Wario Shipyard R (Lvl 8), 3DS Wario Shipyard T, Amsterdam Drift T, Berlin Byways, Berlin Byways 3R/T, Berlin Byways 3T, DS Luigi's Mansion, DS Luigi's Mansion R, DS Luigi's Mansion R/T, DS Peach Gardens R/T, DS Peach Gardens T, DS Waluigi Pinball, GBA Bowser's Castle 4R, GBA Lakeside Park R, GBA Luigi Circuit R, GBA Sunset Wilds, GCN Baby Park R/T, Los Angeles Laps 2R/T, N64 Luigi Raceway, N64 Luigi Raceway R, N64 Yoshi Valley, New York Minute 2T, Paris Promenade, Paris Promenade T, Piranha Plant Cove 2R/T, RMX Bowser's Castle 1R/T, RMX Vanilla Lake 1 (Lvl 3), RMX Vanilla Lake 1R, RMX Vanilla Lake 1T (Lvl 6), Singapore Speedway 3R, Singapore Speedway 3T, Singapore Speedway R, Singapore Speedway T (Lvl 6), SNES Choco Island 2R/T, SNES Ghost Valley 2R/T, SNES Mario Circuit 1R (Lvl 3), SNES Mario Circuit 3T, SNES Vanilla Lake 2, Vancouver Velocity 2R, Vancouver Velocity 2T, Wii Coconut Mall T, Wii Mushroom Gorge, Wii Rainbow Road T
